index_condition,query_condition,query_id,recall,entry_point_dist,layer1_visits,base_visited,lb_trace_len,lb_trace_final
incremental,in_distribution,421,0.3,6835.455078,48,74,74,166.695435
incremental,in_distribution,422,0.2,270.813202,16,65,65,169.818283
incremental,in_distribution,423,0.3,8467.71582,32,53,53,164.26506
incremental,in_distribution,424,0.2,7393.775391,16,61,61,215.790482
incremental,in_distribution,425,0.4,5586.373047,32,66,66,196.728516
incremental,in_distribution,426,0.1,7357.883301,16,66,66,172.100204
incremental,in_distribution,427,0.3,6425.484863,16,62,62,191.582809
incremental,in_distribution,428,0.3,7262.296875,32,65,65,175.911011
incremental,in_distribution,429,0.7,5662.856934,32,51,51,157.580811
incremental,in_distribution,430,0.1,5914.605957,32,57,57,199.449875
incremental,in_distribution,431,0.3,5783.860352,63,52,52,159.847855
incremental,in_distribution,432,0.0,7082.705566,16,64,64,4401.035645
incremental,in_distribution,433,0.1,272.097961,16,62,62,189.677551
incremental,in_distribution,434,0.3,6172.351562,16,57,57,183.99379
incremental,in_distribution,435,0.4,5793.388672,32,53,53,168.012314
incremental,in_distribution,436,0.1,7133.93457,16,61,61,191.030243
incremental,in_distribution,437,0.5,5804.270508,32,61,61,145.308151
incremental,in_distribution,438,0.1,5637.908203,48,50,50,200.609573
incremental,in_distribution,439,0.1,5602.580078,16,76,76,198.831436
incremental,in_distribution,440,0.3,7209.624023,16,58,58,190.127655
incremental,in_distribution,441,0.2,5954.219238,32,53,53,191.877625
incremental,in_distribution,442,0.6,6473.617188,31,52,52,168.519882
incremental,in_distribution,443,0.2,7476.95752,32,50,50,181.559326
incremental,in_distribution,444,0.6,5847.604004,48,53,53,174.304825
incremental,in_distribution,445,0.0,5264.621582,48,50,50,178.004547
incremental,in_distribution,446,0.1,8245.981445,16,50,50,190.464264
incremental,in_distribution,447,0.5,6873.982422,16,55,55,165.835876
incremental,in_distribution,448,0.5,5302.033203,32,65,65,177.747879
incremental,in_distribution,449,0.6,6183.962402,16,55,55,165.492798
incremental,in_distribution,450,0.0,5631.203613,48,51,51,184.227432
incremental,in_distribution,451,0.3,312.057495,16,51,51,177.5737
incremental,in_distribution,452,0.4,6781.95752,32,59,59,155.736481
incremental,in_distribution,453,0.4,7319.426758,16,57,57,159.33432
incremental,in_distribution,454,0.6,6456.827148,32,52,52,175.261963
incremental,in_distribution,455,0.5,5593.042969,16,55,55,169.018677
incremental,in_distribution,456,0.3,7191.538574,16,57,57,169.426224
incremental,in_distribution,457,0.2,5881.452637,16,54,54,173.877197
incremental,in_distribution,458,0.4,8105.567383,16,52,52,159.857132
incremental,in_distribution,459,0.3,6326.275391,16,58,58,178.734299
incremental,in_distribution,460,0.5,6279.419434,32,62,62,164.42244
incremental,in_distribution,461,0.4,6721.878418,16,56,56,158.49292
incremental,in_distribution,462,0.1,5772.361328,12,62,62,189.546936
incremental,in_distribution,463,0.6,6796.728516,16,51,51,175.37262
incremental,in_distribution,464,0.1,8760.135742,48,50,50,173.299622
incremental,in_distribution,465,0.3,6076.654785,32,63,63,151.717728
incremental,in_distribution,466,0.0,6685.801758,16,55,55,4189.570312
incremental,in_distribution,467,0.2,5594.902832,32,50,50,154.151505
incremental,in_distribution,468,0.3,8113.646973,16,57,57,179.788589
incremental,in_distribution,469,0.2,6249.434082,32,65,65,195.449188
incremental,in_distribution,470,0.2,294.922211,32,57,57,183.710968
incremental,in_distribution,471,0.3,7754.258301,16,56,56,170.006287
incremental,in_distribution,472,0.3,6575.815918,16,61,61,174.113983
incremental,in_distribution,473,0.2,6250.695312,16,55,55,198.12146
incremental,in_distribution,474,0.1,6309.500977,15,54,54,187.395203
incremental,in_distribution,475,0.2,7774.790527,48,53,53,174.387131
incremental,in_distribution,476,0.0,6716.458984,16,53,53,4193.76709
incremental,in_distribution,477,0.5,7213.042969,16,56,56,185.431412
incremental,in_distribution,478,0.2,6365.194824,32,51,51,182.027908
incremental,in_distribution,479,0.3,7568.748535,16,53,53,188.1427
incremental,in_distribution,480,0.4,5431.687012,16,50,50,167.779053
incremental,in_distribution,481,0.5,5618.18457,80,61,61,200.661835
incremental,in_distribution,482,0.0,7855.025879,48,54,54,198.292282
incremental,in_distribution,483,0.2,7678.67627,48,58,58,168.694092
incremental,in_distribution,484,0.6,6822.130371,64,50,50,176.708755
incremental,in_distribution,485,0.2,5998.284668,48,55,55,171.426117
incremental,in_distribution,486,0.3,5607.666992,32,59,59,164.704056
incremental,in_distribution,487,0.4,7243.391602,48,59,59,170.088455
incremental,in_distribution,488,0.0,5509.448242,32,59,59,195.885651
incremental,in_distribution,489,0.3,7641.376465,32,50,50,164.811615
incremental,in_distribution,490,0.2,5859.771484,16,60,60,197.408844
incremental,in_distribution,491,0.4,6458.680176,16,54,54,176.141983
incremental,in_distribution,492,0.3,5908.274414,48,54,54,192.201859
incremental,in_distribution,493,0.5,6858.947266,32,67,67,174.209961
incremental,in_distribution,494,0.4,6198.429688,16,60,60,194.342529
incremental,in_distribution,495,0.4,7759.393555,16,58,58,170.005569
incremental,in_distribution,496,0.0,6562.318359,12,57,57,3309.191895
incremental,in_distribution,497,0.2,6995.237793,32,51,51,192.160965
incremental,in_distribution,498,0.0,6697.72998,16,52,52,4459.359863
incremental,in_distribution,499,0.0,6685.873535,16,56,56,4200.938477
incremental,in_distribution,500,0.3,7299.93457,48,50,50,182.632004
incremental,in_distribution,501,0.4,5758.881836,16,59,59,191.779236
incremental,in_distribution,502,0.5,7474.371582,32,63,63,165.299728
incremental,in_distribution,503,0.1,5866.27832,80,50,50,181.430786
incremental,in_distribution,504,0.2,5885.760254,32,55,55,182.047714
incremental,in_distribution,505,0.0,6923.48584,16,61,61,4375.556641
incremental,in_distribution,506,0.3,5901.243652,64,64,64,175.346588
incremental,in_distribution,507,0.3,7999.140625,16,58,58,178.104187
incremental,in_distribution,508,0.1,7651.726074,32,54,54,181.798599
incremental,in_distribution,509,0.2,8573.708008,16,57,57,175.114624
incremental,in_distribution,510,0.4,6704.498047,32,65,65,171.159164
incremental,in_distribution,511,0.2,5468.732422,16,57,57,205.825989
incremental,in_distribution,512,0.6,7212.261719,32,55,55,165.716537
incremental,in_distribution,513,0.3,278.662415,14,66,66,186.025162
incremental,in_distribution,514,0.3,6581.117676,48,51,51,179.69487
incremental,in_distribution,515,0.4,6837.459961,32,65,65,188.344391
incremental,in_distribution,516,0.3,6034.792969,32,52,52,192.42955
incremental,in_distribution,517,0.4,7523.933594,32,57,57,175.939819
incremental,in_distribution,518,0.4,6529.165039,15,58,58,189.149887
incremental,in_distribution,519,0.0,6306.333008,32,59,59,204.196625
incremental,in_distribution,520,0.5,5795.97998,16,53,53,175.967392
incremental,in_distribution,521,0.2,7693.77002,16,58,58,214.773315
incremental,in_distribution,522,0.3,295.829315,48,57,57,194.599762
incremental,in_distribution,523,0.5,6701.623047,48,60,60,170.530777
incremental,in_distribution,524,0.2,6050.535156,48,54,54,168.32312
incremental,in_distribution,525,0.3,6443.623047,32,54,54,172.201645
incremental,in_distribution,526,0.6,5965.507812,16,53,53,154.889862
incremental,in_distribution,527,0.2,7680.994629,58,51,51,190.82399
incremental,in_distribution,528,0.4,6474.549805,32,56,56,183.282776
incremental,in_distribution,529,0.6,6782.609863,48,55,55,170.493347
incremental,in_distribution,530,0.6,6033.993652,96,70,70,169.614441
incremental,in_distribution,531,0.3,6378.586914,48,53,53,168.487473
incremental,in_distribution,532,0.4,227.809204,16,56,56,164.798691
incremental,in_distribution,533,0.1,5471.260742,32,54,54,182.279678
incremental,in_distribution,534,0.7,6665.904297,64,54,54,165.729248
incremental,in_distribution,535,0.3,7524.149902,32,59,59,185.767975
incremental,in_distribution,536,0.1,6051.344238,32,54,54,157.825195
incremental,in_distribution,537,0.4,6316.383789,32,57,57,172.56842
incremental,in_distribution,538,0.4,6870.92041,64,55,55,167.811615
incremental,in_distribution,539,0.2,8458.854492,48,51,51,161.718323
incremental,in_distribution,540,0.1,6111.65918,16,52,52,198.355255
incremental,in_distribution,541,0.0,6846.418457,12,60,60,3624.228271
incremental,in_distribution,542,0.3,7641.832031,32,55,55,179.740311
incremental,in_distribution,543,0.2,303.278778,64,56,56,184.376312
incremental,in_distribution,544,0.4,6608.763672,48,55,55,157.658661
incremental,in_distribution,545,0.2,5599.209961,32,57,57,178.617493
incremental,in_distribution,546,0.4,6444.206055,16,54,54,169.45668
incremental,in_distribution,547,0.5,8258.953125,32,51,51,173.777084
incremental,in_distribution,548,0.2,7605.009766,16,58,58,183.587738
incremental,in_distribution,549,0.4,6211.635254,16,54,54,173.308136
incremental,in_distribution,550,0.3,6863.146973,48,70,70,165.648483
incremental,in_distribution,551,0.4,7262.644043,16,56,56,189.563522
incremental,in_distribution,552,0.3,6580.575195,48,52,52,172.575089
incremental,in_distribution,553,0.1,5712.16748,10,54,54,179.099213
incremental,in_distribution,554,0.1,6417.165527,64,51,51,176.265976
incremental,in_distribution,555,0.4,259.187744,48,62,62,165.287445
incremental,in_distribution,556,0.1,8219.866211,32,59,59,187.266739
incremental,in_distribution,557,0.3,7080.367188,16,55,55,176.686981
incremental,in_distribution,558,0.3,6730.97998,32,50,50,173.487152
incremental,in_distribution,559,0.2,8092.345703,32,58,58,163.314285
incremental,in_distribution,560,0.5,7956.544922,32,60,60,174.210175
incremental,in_distribution,561,0.1,6259.997559,16,51,51,162.615219
incremental,in_distribution,562,0.3,257.458954,48,68,68,176.229401
incremental,in_distribution,563,0.4,6457.103027,32,56,56,170.706329
incremental,in_distribution,564,0.0,6934.131836,16,51,51,4350.990234
incremental,in_distribution,565,0.5,6746.09375,32,68,68,182.190582
incremental,in_distribution,566,0.2,6452.587891,16,55,55,190.002029
incremental,in_distribution,567,0.2,7513.477051,48,55,55,200.70491
incremental,in_distribution,568,0.1,6709.700195,16,57,57,203.553009
incremental,in_distribution,569,0.1,5568.126953,64,53,53,186.335022
incremental,in_distribution,570,0.4,6240.556641,32,52,52,195.136093
incremental,in_distribution,571,0.2,7198.80957,32,50,50,173.16983
incremental,in_distribution,572,0.2,5509.657715,32,52,52,187.326416
incremental,in_distribution,573,0.3,6236.600586,16,66,66,189.042328
incremental,in_distribution,574,0.1,5531.133789,48,50,50,175.983093
incremental,in_distribution,575,0.0,6630.598145,16,65,65,4165.525879
incremental,in_distribution,576,0.3,6065.419434,32,53,53,160.108902
incremental,in_distribution,577,0.1,7489.809082,32,52,52,171.681778
incremental,in_distribution,578,0.5,7500.517578,26,61,61,176.985153
incremental,in_distribution,579,0.2,7360.373535,16,58,58,182.477875
incremental,in_distribution,580,0.2,7001.412109,32,56,56,173.38179
incremental,in_distribution,581,0.3,273.238983,32,57,57,168.396439
incremental,in_distribution,582,0.1,5674.027832,47,71,71,170.28302
incremental,in_distribution,583,0.2,6864.998047,32,62,62,196.05542
incremental,in_distribution,584,0.3,5473.828125,16,61,61,183.841827
incremental,in_distribution,585,0.3,7726.987793,64,63,63,195.002945
incremental,in_distribution,586,0.4,292.347931,32,54,54,179.700073
incremental,in_distribution,587,0.5,6748.07666,15,54,54,184.414261
incremental,in_distribution,588,0.2,240.149811,48,51,51,164.922424
incremental,in_distribution,589,0.4,6045.916504,16,55,55,156.402328
incremental,in_distribution,590,0.1,7509.485352,16,56,56,190.30925
incremental,in_distribution,591,0.1,6204.981934,30,60,60,165.267181
incremental,in_distribution,592,0.1,5659.54541,32,68,68,204.203354
incremental,in_distribution,593,0.3,7392.435547,16,51,51,168.66745
incremental,in_distribution,594,0.2,7096.811523,32,72,72,177.391006
incremental,in_distribution,595,0.0,6953.775391,16,56,56,4285.263184
incremental,in_distribution,596,0.1,7063.107422,16,52,52,200.693024
incremental,in_distribution,597,0.2,6872.378418,16,57,57,191.998062
incremental,in_distribution,598,0.4,5759.041016,16,64,64,181.19397
incremental,in_distribution,599,0.2,5813.839844,32,59,59,190.105255
incremental,in_distribution,600,0.3,6973.032715,48,53,53,184.568741
incremental,in_distribution,601,0.4,7722.207031,16,76,76,178.019272
incremental,in_distribution,602,0.4,5797.554199,16,53,53,187.900955
incremental,in_distribution,603,0.5,7689.829102,32,60,60,170.359161
incremental,in_distribution,604,0.6,6066.587402,16,54,54,175.024521
incremental,in_distribution,605,0.3,6959.376953,64,53,53,177.653503
incremental,in_distribution,606,0.2,5673.562012,57,54,54,171.732758
incremental,in_distribution,607,0.2,275.674011,64,52,52,189.283997
incremental,in_distribution,608,0.3,284.410919,32,56,56,195.394257
incremental,in_distribution,609,0.2,7426.066406,32,72,72,177.71431
incremental,in_distribution,610,0.3,6153.48291,16,55,55,164.976089
incremental,in_distribution,611,0.5,7158.966797,48,53,53,203.691956
incremental,in_distribution,612,0.5,7645.234375,16,70,70,190.323547
incremental,in_distribution,613,0.4,6267.278809,32,55,55,191.585815
incremental,in_distribution,614,0.5,5651.334961,48,51,51,198.967957
incremental,in_distribution,615,0.4,6756.365723,48,54,54,176.967834
incremental,in_distribution,616,0.1,5741.882812,47,54,54,196.089279
incremental,in_distribution,617,0.0,6893.38623,32,54,54,182.385376
incremental,in_distribution,618,0.0,6979.370605,16,52,52,4349.557617
incremental,in_distribution,619,0.1,5651.334961,16,56,56,168.800644
incremental,in_distribution,620,0.1,6977.820801,32,50,50,163.443863
incremental,in_distribution,621,0.3,6726.753418,32,52,52,190.036041
incremental,in_distribution,622,0.1,8049.313477,32,66,66,218.456268
incremental,in_distribution,623,0.3,5644.031738,16,54,54,204.631393
incremental,in_distribution,624,0.0,6925.496094,16,53,53,4281.015137
incremental,in_distribution,625,0.2,7869.678711,32,51,51,173.797867
incremental,in_distribution,626,0.5,6870.388184,32,62,62,171.044464
incremental,in_distribution,627,0.3,6438.225586,16,54,54,186.4478
incremental,in_distribution,628,0.0,5884.127441,30,53,53,181.079041
incremental,in_distribution,629,0.3,5518.66748,32,63,63,169.441788
incremental,in_distribution,630,0.4,5814.227539,16,51,51,168.68454
incremental,in_distribution,631,0.4,7493.216797,32,54,54,199.386475
incremental,in_distribution,632,0.0,5476.056641,16,66,66,162.705536
incremental,in_distribution,633,0.5,6404.852539,64,56,56,166.065338
incremental,in_distribution,634,0.0,7653.852539,47,59,59,186.788666
incremental,in_distribution,635,0.4,6177.359375,32,52,52,180.887741
incremental,in_distribution,636,0.0,7813.539551,16,61,61,182.412094
incremental,in_distribution,637,0.3,6179.103027,48,51,51,169.654861
incremental,in_distribution,638,0.2,7384.350098,16,53,53,181.278107
incremental,in_distribution,639,0.2,6874.725586,32,67,67,185.617935
incremental,in_distribution,640,0.6,7358.760742,16,58,58,155.585739
incremental,in_distribution,641,0.2,7930.64209,48,55,55,177.107376
incremental,in_distribution,642,0.4,7416.628418,30,51,51,177.309174
incremental,in_distribution,643,0.4,6983.427734,32,57,57,182.503967
incremental,in_distribution,644,0.4,7685.647949,32,55,55,151.406494
incremental,in_distribution,645,0.4,6863.431641,16,70,70,188.69043
incremental,in_distribution,646,0.2,7192.414062,16,64,64,198.566895
incremental,in_distribution,647,0.5,281.349152,15,57,57,161.063065
incremental,in_distribution,648,0.0,5611.434082,32,62,62,174.171295
incremental,in_distribution,649,0.3,5995.264648,16,54,54,161.633728
incremental,in_distribution,650,0.5,5388.065918,48,54,54,181.935684
incremental,in_distribution,651,0.3,7002.685547,48,50,50,165.380341
incremental,in_distribution,652,0.7,5426.553711,32,50,50,166.506836
incremental,in_distribution,653,0.4,5767.470703,16,58,58,152.227173
incremental,in_distribution,654,0.7,6989.741699,16,62,62,174.032028
incremental,in_distribution,655,0.5,6408.260742,16,52,52,187.314682
incremental,in_distribution,656,0.2,5550.554199,64,61,61,171.358109
incremental,in_distribution,657,0.3,6124.481934,48,52,52,198.226532
incremental,in_distribution,658,0.3,6949.476074,48,55,55,160.539932
incremental,in_distribution,659,0.0,7535.736816,12,56,56,187.109985
incremental,in_distribution,660,0.4,6059.663574,16,58,58,182.56871
incremental,in_distribution,661,0.3,7454.774414,16,53,53,201.853668
incremental,in_distribution,662,0.6,7777.608887,32,57,57,170.736282
incremental,in_distribution,663,0.5,5970.679199,32,67,67,178.831772
