query_id,window,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
271,in_distribution,1.0,10.204625129699707,9.049878120422363,60,200,1555,266,200,0,43,13,4,0,0
272,in_distribution,1.0,426.501708984375,8.153668403625488,32,200,1503,261,200,0,20,4,8,0,0
273,in_distribution,1.0,448.2202453613281,7.8093743324279785,59,200,1549,265,200,0,36,15,8,0,0
274,in_distribution,1.0,375.5870361328125,7.510014533996582,58,200,1610,249,200,0,29,21,8,0,0
275,in_distribution,1.0,501.50994873046875,7.887962818145752,57,200,1578,270,200,0,43,6,8,0,0
276,in_distribution,1.0,457.900146484375,7.969875335693359,39,200,1574,275,200,0,9,22,8,0,0
277,in_distribution,1.0,11.998749732971191,8.536935806274414,66,200,1566,273,200,0,40,22,4,0,0
278,in_distribution,1.0,410.1647033691406,7.8072285652160645,59,200,1544,219,200,0,28,23,8,0,0
279,in_distribution,1.0,377.8280944824219,8.27820873260498,48,200,1599,248,200,0,30,10,8,0,0
280,in_distribution,1.0,415.92681884765625,8.68917465209961,56,200,1529,286,200,0,30,18,8,0,0
281,in_distribution,1.0,380.45489501953125,7.212757587432861,74,201,1581,270,201,0,46,20,8,0,0
282,in_distribution,1.0,448.0798034667969,8.157732009887695,21,200,1512,263,200,0,6,7,8,0,0
283,in_distribution,1.0,466.7230224609375,8.848409652709961,56,200,1568,255,200,0,42,6,8,0,0
284,in_distribution,1.0,9.719331741333008,7.048385143280029,59,200,1571,283,200,0,42,13,4,0,0
285,in_distribution,1.0,493.05731201171875,7.613267421722412,70,200,1586,257,200,0,29,33,8,0,0
286,in_distribution,1.0,544.0343627929688,8.7725248336792,44,200,1532,262,200,0,18,18,8,0,0
287,in_distribution,1.0,526.2962036132812,7.35480260848999,54,200,1505,258,200,0,14,32,8,0,0
288,in_distribution,1.0,497.0917663574219,7.438662528991699,41,200,1582,228,200,0,14,19,8,0,0
289,in_distribution,1.0,467.0061950683594,8.412945747375488,44,201,1568,279,201,0,16,20,8,0,0
290,in_distribution,1.0,428.0409851074219,7.389880180358887,36,200,1520,254,200,0,13,15,8,0,0
291,in_distribution,1.0,486.8511962890625,8.89798355102539,83,200,1583,257,200,0,43,32,8,0,0
292,in_distribution,1.0,551.9486694335938,6.9016923904418945,74,200,1514,243,200,0,42,24,8,0,0
293,in_distribution,1.0,528.6719360351562,8.392854690551758,38,200,1518,243,200,0,7,23,8,0,0
294,in_distribution,1.0,10.745634078979492,8.936826705932617,36,200,1533,257,200,0,10,22,4,0,0
295,in_distribution,1.0,539.2261962890625,8.564566612243652,37,200,1548,246,200,0,15,14,8,0,0
296,in_distribution,1.0,537.6927490234375,7.846829414367676,99,200,1517,264,200,0,67,24,8,0,0
297,in_distribution,1.0,535.955810546875,7.8239030838012695,36,200,1530,234,200,0,13,15,8,0,0
298,in_distribution,1.0,504.2206726074219,8.770624160766602,65,200,1577,276,200,0,16,41,8,0,0
299,in_distribution,1.0,541.7725830078125,7.790133476257324,64,200,1529,265,200,0,41,15,8,0,0
300,in_distribution,1.0,382.8442077636719,7.352960586547852,34,200,1562,265,200,0,16,10,8,0,0
301,in_distribution,1.0,437.3453369140625,7.833006381988525,36,200,1537,244,200,0,21,7,8,0,0
302,in_distribution,1.0,555.7128295898438,8.561904907226562,48,200,1548,279,200,0,16,24,8,0,0
303,in_distribution,1.0,428.56646728515625,8.20482063293457,36,200,1563,256,200,0,21,7,8,0,0
304,in_distribution,1.0,11.011943817138672,7.808191776275635,65,200,1585,273,200,0,39,22,4,0,0
305,in_distribution,1.0,387.3319091796875,7.938339710235596,51,200,1566,258,200,0,27,16,8,0,0
306,in_distribution,1.0,376.724609375,7.639902591705322,65,200,1587,272,200,0,39,18,8,0,0
307,in_distribution,1.0,553.0352172851562,7.768974304199219,48,200,1519,249,200,0,16,24,8,0,0
308,in_distribution,1.0,546.8252563476562,8.750724792480469,48,200,1543,257,200,0,26,14,8,0,0
309,in_distribution,1.0,379.6502685546875,7.8672075271606445,37,200,1593,239,200,0,9,20,8,0,0
310,in_distribution,1.0,461.5884094238281,7.721951007843018,29,200,1576,256,200,0,11,10,8,0,0
311,in_distribution,1.0,10.3611478805542,7.108267784118652,65,200,1543,245,200,0,39,22,4,0,0
312,in_distribution,1.0,429.5584411621094,8.458120346069336,40,201,1531,257,201,0,16,16,8,0,0
313,in_distribution,1.0,475.306640625,8.592150688171387,44,201,1593,286,201,0,16,20,8,0,0
314,in_distribution,1.0,9.063392639160156,7.9520721435546875,75,200,1572,287,200,0,58,13,4,0,0
315,in_distribution,1.0,530.62451171875,7.440645694732666,64,200,1511,266,200,0,38,18,8,0,0
316,in_distribution,1.0,396.68194580078125,7.55526065826416,48,201,1581,252,201,0,30,10,8,0,0
317,in_distribution,1.0,453.96417236328125,7.6801934242248535,61,200,1551,286,200,0,46,7,8,0,0
318,in_distribution,1.0,526.2274780273438,7.677760124206543,79,200,1529,268,200,0,57,14,8,0,0
319,in_distribution,1.0,383.0124206542969,8.246131896972656,51,200,1577,262,200,0,28,15,8,0,0
320,in_distribution,1.0,537.8475341796875,7.637014865875244,62,200,1548,256,200,0,30,24,8,0,0
321,in_distribution,1.0,446.1072998046875,6.658512115478516,84,200,1577,238,200,0,69,7,8,0,0
322,in_distribution,1.0,449.8590393066406,0.0,49,200,1541,234,200,0,34,7,8,0,0
323,in_distribution,1.0,431.4430236816406,8.129755020141602,59,200,1534,250,200,0,32,19,8,0,0
324,in_distribution,1.0,373.1985168457031,8.433207511901855,39,200,1605,264,200,0,13,18,8,0,0
325,in_distribution,1.0,379.3445739746094,7.625906944274902,37,200,1591,252,200,0,13,16,8,0,0
326,in_distribution,1.0,387.58453369140625,8.764654159545898,34,200,1582,284,200,0,16,10,8,0,0
327,in_distribution,1.0,484.79522705078125,6.680738925933838,65,200,1568,244,200,0,14,43,8,0,0
328,in_distribution,1.0,517.53271484375,6.87863826751709,68,200,1528,262,200,0,38,22,8,0,0
329,in_distribution,1.0,466.04559326171875,8.818869590759277,52,200,1594,262,200,0,24,20,8,0,0
330,in_distribution,1.0,388.30712890625,7.517030715942383,53,200,1573,284,200,0,27,18,8,0,0
331,in_distribution,1.0,503.8916931152344,7.72713041305542,59,200,1558,239,200,0,24,27,8,0,0
332,in_distribution,1.0,489.9348449707031,7.398725509643555,54,200,1567,268,200,0,13,33,8,0,0
333,in_distribution,1.0,559.4569702148438,8.482912063598633,64,200,1516,268,200,0,38,18,8,0,0
334,in_distribution,1.0,433.6029052734375,0.0,87,200,1535,257,200,0,64,15,8,0,0
335,in_distribution,1.0,475.3092346191406,8.155390739440918,39,200,1571,232,200,0,9,22,8,0,0
336,in_distribution,1.0,375.15179443359375,0.0,80,200,1615,271,200,0,56,16,8,0,0
337,in_distribution,1.0,539.4227294921875,7.839799404144287,67,200,1533,247,200,0,45,14,8,0,0
338,in_distribution,1.0,486.5736999511719,8.013567924499512,42,200,1567,248,200,0,10,24,8,0,0
339,in_distribution,1.0,503.1842346191406,7.551908493041992,58,200,1568,269,200,0,30,20,8,0,0
340,in_distribution,1.0,520.4719848632812,8.013790130615234,52,200,1538,255,200,0,29,15,8,0,0
341,in_distribution,1.0,495.91357421875,7.110453128814697,86,200,1598,265,200,0,22,56,8,0,0
342,in_distribution,1.0,519.7622680664062,7.631124973297119,53,200,1517,260,200,0,30,15,8,0,0
343,in_distribution,1.0,447.009521484375,0.0,55,200,1552,262,200,0,37,10,8,0,0
344,in_distribution,1.0,532.5230712890625,8.337775230407715,48,200,1511,240,200,0,26,14,8,0,0
345,in_distribution,1.0,10.03555965423584,7.371131896972656,58,200,1551,264,200,0,38,16,4,0,0
346,in_distribution,1.0,532.2200317382812,8.87313461303711,58,200,1515,278,200,0,26,24,8,0,0
347,in_distribution,1.0,444.67999267578125,7.8618693351745605,44,200,1542,249,200,0,26,10,8,0,0
348,in_distribution,1.0,395.7923278808594,9.402040481567383,34,200,1572,273,200,0,16,10,8,0,0
349,in_distribution,1.0,470.6302185058594,7.772034645080566,49,200,1559,273,200,0,21,20,8,0,0
350,in_distribution,1.0,402.7364196777344,6.279555797576904,34,200,1601,245,200,0,16,10,8,0,0
351,in_distribution,1.0,392.76336669921875,8.025482177734375,34,200,1575,251,200,0,16,10,8,0,0
352,in_distribution,1.0,543.6555786132812,6.296583652496338,56,200,1528,237,200,0,34,14,8,0,0
353,in_distribution,1.0,518.8995361328125,7.864348411560059,66,200,1551,265,200,0,39,19,8,0,0
354,in_distribution,1.0,522.3338012695312,7.380622863769531,58,200,1534,250,200,0,31,19,8,0,0
355,in_distribution,1.0,422.7840270996094,6.929592132568359,73,200,1530,242,200,0,47,18,8,0,0
356,in_distribution,1.0,488.65911865234375,0.0,75,200,1585,231,200,0,26,41,8,0,0
357,in_distribution,1.0,466.2578430175781,8.386860847473145,45,200,1583,267,200,0,27,10,8,0,0
358,in_distribution,1.0,12.229869842529297,8.974003791809082,56,200,1555,273,200,0,30,22,4,0,0
359,in_distribution,1.0,538.37451171875,6.915706157684326,52,200,1545,274,200,0,21,23,8,0,0
360,in_distribution,1.0,490.6915283203125,8.108744621276855,62,200,1583,280,200,0,20,34,8,0,0
361,in_distribution,1.0,379.4295349121094,7.939330101013184,90,200,1560,270,200,0,60,22,8,0,0
362,in_distribution,1.0,9.99400520324707,8.499245643615723,41,200,1552,297,200,0,24,13,4,0,0
363,in_distribution,1.0,383.6571960449219,8.154003143310547,37,200,1578,262,200,0,13,16,8,0,0
364,in_distribution,1.0,493.9131774902344,7.815983295440674,72,200,1568,234,200,0,32,32,8,0,0
365,in_distribution,1.0,454.80999755859375,7.619252681732178,35,200,1580,270,200,0,20,7,8,0,0
366,in_distribution,1.0,8.709787368774414,7.396236419677734,47,200,1571,244,200,0,30,13,4,0,0
367,in_distribution,1.0,480.7391052246094,7.0220465660095215,44,200,1566,242,200,0,16,20,8,0,0
368,in_distribution,1.0,10.804061889648438,7.738931655883789,65,200,1554,235,200,0,39,22,4,0,0
369,in_distribution,1.0,519.0723266601562,7.538330078125,78,200,1503,253,200,0,55,15,8,0,0
370,in_distribution,0.9,437.8897399902344,9.560951232910156,65,200,1543,267,200,0,39,18,8,0,0
371,in_distribution,1.0,384.4472961425781,10.361481666564941,34,200,1585,296,200,0,16,10,8,0,0
372,in_distribution,1.0,522.7308349609375,7.857987403869629,66,200,1488,255,200,0,39,19,8,0,0
373,in_distribution,1.0,542.4229736328125,8.411299705505371,66,200,1529,260,200,0,39,19,8,0,0
374,in_distribution,1.0,481.35504150390625,6.598894119262695,94,200,1562,229,200,0,43,43,8,0,0
375,in_distribution,1.0,470.5732727050781,7.054924964904785,44,200,1533,263,200,0,16,20,8,0,0
376,in_distribution,1.0,423.289794921875,8.73766040802002,86,200,1535,274,200,0,60,18,8,0,0
377,in_distribution,1.0,503.7936096191406,8.83696174621582,42,200,1583,272,200,0,10,24,8,0,0
378,in_distribution,1.0,467.8280029296875,6.983753681182861,42,200,1549,229,200,0,24,10,8,0,0
379,in_distribution,1.0,533.95654296875,7.490352630615234,48,200,1533,277,200,0,21,19,8,0,0
380,in_distribution,1.0,422.9298095703125,9.151871681213379,32,201,1527,276,201,0,6,18,8,0,0
381,in_distribution,1.0,505.7272033691406,7.270387649536133,90,200,1554,251,200,0,41,41,8,0,0
382,in_distribution,1.0,398.0448913574219,7.929964065551758,37,200,1581,265,200,0,12,17,8,0,0
383,in_distribution,1.0,504.9877624511719,8.052606582641602,58,200,1578,263,200,0,23,27,8,0,0
384,in_distribution,1.0,531.8411254882812,6.964308738708496,68,200,1530,250,200,0,45,15,8,0,0
385,in_distribution,1.0,544.9864501953125,7.733221530914307,52,200,1535,265,200,0,29,15,8,0,0
386,in_distribution,1.0,464.9963073730469,7.891940116882324,44,200,1567,248,200,0,16,20,8,0,0
387,in_distribution,1.0,464.8156433105469,7.037184715270996,43,200,1590,265,200,0,29,6,8,0,0
388,in_distribution,1.0,394.0069580078125,7.662045001983643,53,200,1584,235,200,0,28,17,8,0,0
389,in_distribution,1.0,453.7716064453125,7.041031837463379,48,200,1505,266,200,0,33,7,8,0,0
390,in_distribution,1.0,429.1708068847656,7.472355842590332,63,200,1538,257,200,0,46,9,8,0,0
391,in_distribution,1.0,504.8756408691406,7.5250420570373535,58,200,1591,258,200,0,26,24,8,0,0
392,in_distribution,1.0,431.4047546386719,8.371874809265137,51,200,1530,259,200,0,27,16,8,0,0
393,in_distribution,1.0,489.873291015625,8.068753242492676,65,200,1587,253,200,0,14,43,8,0,0
394,in_distribution,1.0,450.9479064941406,7.251918315887451,63,200,1503,258,200,0,40,15,8,0,0
395,in_distribution,1.0,527.2620849609375,7.599993705749512,53,200,1545,262,200,0,27,18,8,0,0
396,in_distribution,1.0,459.0424499511719,7.536839962005615,29,200,1603,265,200,0,11,10,8,0,0
397,in_distribution,1.0,448.034423828125,6.7569050788879395,51,200,1524,238,200,0,28,15,8,0,0
398,in_distribution,1.0,420.0093688964844,6.949477672576904,72,200,1525,243,200,0,46,18,8,0,0
399,in_distribution,1.0,8.879685401916504,7.7500481605529785,47,200,1551,236,200,0,30,13,4,0,0
400,in_distribution,1.0,531.754638671875,7.80793571472168,43,200,1510,270,200,0,13,22,8,0,0
401,in_distribution,1.0,467.2889709472656,8.15188980102539,44,200,1585,255,200,0,16,20,8,0,0
402,in_distribution,1.0,532.4320678710938,8.51833438873291,35,200,1533,272,200,0,6,21,8,0,0
403,in_distribution,1.0,419.3324279785156,8.328832626342773,55,200,1560,269,200,0,36,11,8,0,0
404,in_distribution,1.0,467.9737854003906,8.583877563476562,58,200,1586,273,200,0,30,20,8,0,0
405,in_distribution,1.0,9.441133499145508,7.224720001220703,47,200,1546,238,200,0,30,13,4,0,0
406,in_distribution,1.0,445.4752197265625,7.851572036743164,42,200,1562,277,200,0,24,10,8,0,0
407,in_distribution,1.0,10.295816421508789,8.000343322753906,46,200,1542,250,200,0,24,18,4,0,0
408,in_distribution,1.0,495.4242248535156,8.1621675491333,56,200,1557,253,200,0,16,32,8,0,0
409,in_distribution,1.0,426.5228271484375,6.935025215148926,42,200,1535,241,200,0,16,18,8,0,0
410,in_distribution,1.0,10.143173217773438,8.058119773864746,37,200,1553,264,200,0,17,16,4,0,0
411,in_distribution,1.0,465.8058166503906,7.79567813873291,29,200,1573,265,200,0,11,10,8,0,0
412,in_distribution,1.0,459.830078125,6.9173583984375,44,200,1576,260,200,0,16,20,8,0,0
413,in_distribution,1.0,390.1193542480469,7.705386161804199,34,200,1562,307,200,0,16,10,8,0,0
414,in_distribution,1.0,509.6268310546875,9.220998764038086,51,201,1550,277,201,0,19,24,8,0,0
415,in_distribution,1.0,418.1402893066406,8.569685935974121,52,200,1537,278,200,0,40,4,8,0,0
416,in_distribution,1.0,392.69384765625,6.867077350616455,51,200,1577,245,200,0,27,16,8,0,0
417,in_distribution,1.0,533.2564086914062,0.0,57,200,1532,254,200,0,35,14,8,0,0
418,in_distribution,1.0,432.7322082519531,7.953013896942139,56,200,1517,267,200,0,32,16,8,0,0
419,in_distribution,1.0,529.4362182617188,8.75384521484375,60,200,1539,276,200,0,26,26,8,0,0
420,in_distribution,1.0,465.6330261230469,7.623310089111328,39,200,1555,242,200,0,9,22,8,0,0
421,in_distribution,1.0,393.8743591308594,6.995273113250732,51,200,1574,238,200,0,27,16,8,0,0
422,in_distribution,1.0,506.135986328125,0.0,74,200,1560,288,200,0,42,24,8,0,0
423,in_distribution,1.0,528.8855590820312,0.0,49,200,1509,258,200,0,19,22,8,0,0
424,in_distribution,1.0,526.8894653320312,6.840023517608643,83,200,1505,264,200,0,57,18,8,0,0
425,in_distribution,1.0,11.744736671447754,9.137110710144043,49,200,1570,275,200,0,23,22,4,0,0
426,in_distribution,1.0,448.95623779296875,7.266810894012451,54,200,1543,242,200,0,36,10,8,0,0
427,in_distribution,1.0,468.0425109863281,6.671621322631836,52,200,1565,247,200,0,24,20,8,0,0
428,in_distribution,1.0,506.8878173828125,8.126301765441895,66,200,1588,260,200,0,25,33,8,0,0
429,in_distribution,1.0,12.35156536102295,7.865484714508057,93,200,1528,253,200,0,73,16,4,0,0
430,in_distribution,1.0,392.24188232421875,7.264646530151367,53,200,1624,235,200,0,29,16,8,0,0
431,in_distribution,1.0,420.4277038574219,0.0,60,200,1528,256,200,0,37,15,8,0,0
432,in_distribution,1.0,430.4010925292969,7.543886661529541,52,200,1545,249,200,0,37,7,8,0,0
433,in_distribution,1.0,545.8153076171875,7.743288993835449,60,200,1498,236,200,0,28,24,8,0,0
434,in_distribution,1.0,440.649658203125,8.09056568145752,58,200,1536,259,200,0,40,10,8,0,0
435,in_distribution,1.0,547.63427734375,6.138307094573975,48,200,1542,231,200,0,16,24,8,0,0
436,in_distribution,1.0,388.2452697753906,7.565359592437744,46,200,1590,237,200,0,28,10,8,0,0
437,in_distribution,1.0,461.17095947265625,7.4736528396606445,29,200,1593,240,200,0,11,10,8,0,0
438,in_distribution,1.0,537.5311279296875,7.027240753173828,71,200,1509,270,200,0,45,18,8,0,0
439,in_distribution,1.0,492.2231140136719,8.436044692993164,40,200,1591,266,200,0,8,24,8,0,0
440,in_distribution,1.0,509.6930847167969,8.513413429260254,93,200,1573,266,200,0,44,41,8,0,0
441,in_distribution,1.0,390.6671142578125,7.386935710906982,46,200,1606,249,200,0,28,10,8,0,0
442,in_distribution,1.0,12.382620811462402,0.0,57,200,1560,266,200,0,31,22,4,0,0
443,in_distribution,1.0,9.788151741027832,8.143381118774414,47,200,1574,273,200,0,30,13,4,0,0
444,in_distribution,1.0,475.0420227050781,8.207576751708984,54,200,1544,283,200,0,13,33,8,0,0
445,in_distribution,1.0,519.048095703125,8.000965118408203,58,200,1534,255,200,0,28,22,8,0,0
446,in_distribution,1.0,446.21539306640625,0.0,53,200,1523,215,200,0,29,16,8,0,0
447,in_distribution,1.0,401.5784912109375,7.9341936111450195,48,200,1575,239,200,0,20,20,8,0,0
448,in_distribution,1.0,415.4942626953125,7.320450305938721,54,200,1552,271,200,0,30,16,8,0,0
449,in_distribution,1.0,478.35211181640625,7.106622219085693,90,200,1561,237,200,0,26,56,8,0,0
450,in_distribution,1.0,378.3883972167969,8.245636940002441,46,200,1591,250,200,0,28,10,8,0,0
451,in_distribution,1.0,428.2810974121094,7.657972812652588,33,200,1528,263,200,0,21,4,8,0,0
452,in_distribution,1.0,445.8478698730469,8.832175254821777,50,200,1521,264,200,0,35,7,8,0,0
453,in_distribution,1.0,8.847649574279785,7.318546295166016,47,200,1553,227,200,0,30,13,4,0,0
454,in_distribution,1.0,519.849853515625,9.094155311584473,75,200,1518,281,200,0,49,18,8,0,0
455,in_distribution,1.0,436.19818115234375,7.882981300354004,58,200,1545,237,200,0,29,21,8,0,0
456,in_distribution,1.0,490.63360595703125,9.38206672668457,56,200,1562,286,200,0,16,32,8,0,0
457,in_distribution,1.0,501.3099060058594,0.0,80,200,1583,240,200,0,66,6,8,0,0
458,in_distribution,1.0,458.7305908203125,8.237488746643066,44,200,1585,280,200,0,16,20,8,0,0
459,in_distribution,1.0,539.0421142578125,7.127468109130859,55,200,1519,251,200,0,21,26,8,0,0
460,in_distribution,1.0,398.98846435546875,0.0,42,200,1592,289,200,0,13,21,8,0,0
461,in_distribution,1.0,511.55804443359375,8.803110122680664,54,200,1588,293,200,0,13,33,8,0,0
462,in_distribution,1.0,505.0809631347656,7.97972297668457,65,200,1567,261,200,0,16,41,8,0,0
463,in_distribution,1.0,453.64886474609375,9.20584487915039,27,200,1554,265,200,0,9,10,8,0,0
464,in_distribution,1.0,496.0233154296875,7.660638332366943,53,200,1567,256,200,0,26,19,8,0,0
465,in_distribution,1.0,389.8316955566406,7.011642932891846,44,200,1582,269,200,0,16,20,8,0,0
466,in_distribution,1.0,430.1499938964844,7.438543319702148,21,200,1518,256,200,0,6,7,8,0,0
467,in_distribution,1.0,393.47552490234375,8.613426208496094,75,200,1572,249,200,0,45,22,8,0,0
468,in_distribution,1.0,448.2921447753906,7.884912967681885,58,200,1579,269,200,0,40,10,8,0,0
469,in_distribution,1.0,457.9359130859375,8.022615432739258,45,200,1585,277,200,0,27,10,8,0,0
470,in_distribution,1.0,455.2613525390625,8.994319915771484,21,201,1534,258,201,0,6,7,8,0,0
471,in_distribution,1.0,520.6353149414062,8.575828552246094,57,200,1516,298,200,0,27,22,8,0,0
472,in_distribution,1.0,459.15789794921875,7.5275726318359375,59,200,1561,252,200,0,31,20,8,0,0
473,in_distribution,1.0,438.979248046875,7.571588039398193,21,200,1517,266,200,0,6,7,8,0,0
474,in_distribution,1.0,395.5541076660156,7.722893714904785,47,200,1568,268,200,0,29,10,8,0,0
475,in_distribution,1.0,391.69451904296875,8.77344799041748,63,200,1562,277,200,0,34,21,8,0,0
476,in_distribution,1.0,12.004043579101562,8.424431800842285,56,200,1566,269,200,0,34,18,4,0,0
477,in_distribution,1.0,426.8319396972656,7.917023181915283,42,200,1533,272,200,0,24,10,8,0,0
478,in_distribution,1.0,537.7080688476562,8.419718742370605,64,200,1531,255,200,0,32,24,8,0,0
479,in_distribution,1.0,544.4346923828125,6.910791873931885,61,200,1525,259,200,0,25,28,8,0,0
480,in_distribution,1.0,437.3588562011719,0.0,47,200,1549,259,200,0,24,15,8,0,0
481,in_distribution,1.0,475.97161865234375,7.229799747467041,54,200,1560,249,200,0,13,33,8,0,0
482,in_distribution,1.0,431.25811767578125,8.875809669494629,45,200,1525,264,200,0,24,13,8,0,0
483,in_distribution,1.0,491.5516357421875,6.7794880867004395,56,200,1594,250,200,0,14,34,8,0,0
